Date,Actual,Predicted
2020-07-30,203.8999939,68.357285
2020-07-31,205.0099945,68.357285
2020-08-04,213.2899933,68.357285
2020-08-05,212.9400024,68.357285
2020-08-06,216.3500061,68.357285
2020-08-07,212.4799957,68.357285
2020-08-10,208.25,68.357285
2020-08-11,203.3800049,68.357285
2020-08-12,209.1900024,68.357285
2020-08-13,208.6999969,68.357285
2020-08-14,208.8999939,68.357285
2020-08-17,210.2799988,68.357285
2020-08-18,211.4900055,68.357285
2020-08-19,209.6999969,68.357285
2020-08-20,214.5800018,68.357285
2020-08-21,213.0200043,68.357285
2020-08-24,213.6900024,68.357285
2020-08-25,216.4700012,68.357285
2020-08-26,221.1499939,68.357285
2020-08-27,226.5800018,68.357285
2020-08-28,228.9100037,68.357285
2020-08-31,225.5299988,68.357285
2020-09-01,227.2700043,68.357285
2020-09-02,231.6499939,68.357285
2020-09-04,214.25,68.357285
2020-09-09,211.2899933,68.357285
2020-09-10,205.3699951,68.357285
2020-09-11,204.0299988,68.357285
2020-09-14,205.4100037,68.357285
2020-09-15,208.7799988,68.357285
2020-09-16,205.0500031,68.357285
2020-09-17,202.9100037,68.357285
2020-09-18,200.3899994,68.357285
2020-09-21,202.5399933,68.357285
2020-09-22,207.4199982,68.357285
2020-09-23,200.5899963,68.357285
2020-09-24,203.1900024,68.357285
2020-09-25,207.8200073,68.357285
2020-09-28,209.4400024,68.357285
2020-09-29,207.2599945,68.357285
2020-09-30,210.3300018,68.357285
2020-10-01,212.4600067,68.357285
2020-10-02,206.1900024,68.357285
2020-10-05,210.3800049,68.357285
2020-10-06,205.9100037,68.357285
2020-10-07,209.8300018,68.357285
2020-10-08,210.5800018,68.357285
2020-10-09,215.8099976,68.357285
2020-10-12,221.3999939,68.357285
2020-10-13,222.8600006,68.357285
2020-10-14,220.8600006,68.357285
2020-10-15,219.6600037,68.357285
2020-10-16,219.6600037,68.357285
2020-10-19,214.2200012,68.357285
2020-10-20,214.6499939,68.357285
2020-10-21,214.8000031,68.357285
2020-10-22,214.8899994,68.357285
2020-10-23,216.2299957,68.357285
2020-10-26,210.0800018,68.357285
2020-10-27,213.25,68.357285
2020-10-28,202.6799927,68.357285
2020-10-29,204.7200012,68.357285
2020-10-30,202.4700012,68.357285
2020-11-02,202.3300018,68.357285
2020-11-03,206.4299927,68.357285
2020-11-04,216.3899994,68.357285
2020-11-05,223.2899933,68.357285
2020-11-06,223.7200012,68.357285
2020-11-09,218.3899994,68.357285
2020-11-10,211.0099945,68.357285
2020-11-11,216.5500031,68.357285
2020-11-12,215.4400024,68.357285
2020-11-13,216.5099945,68.357285
2020-11-16,217.2299957,68.357285
2020-11-17,214.4600067,68.357285
2020-11-18,211.0800018,68.357285
2020-11-19,212.4199982,68.357285
2020-11-20,210.3899994,68.357285
2020-11-23,210.1100006,68.357285
2020-11-24,213.8600006,68.357285
2020-11-25,213.8699951,68.357285
2020-11-27,215.2299957,68.357285
2020-11-30,214.0700073,68.357285
2020-12-01,216.2100067,68.357285
2020-12-02,215.3699951,68.357285
2020-12-03,214.2400055,68.357285
2020-12-04,214.3600006,68.357285
2020-12-07,214.2899933,68.357285
2020-12-08,216.0099945,68.357285
2020-12-09,211.8000031,68.357285
2020-12-10,210.5200043,68.357285
2020-12-11,213.2599945,68.357285
2020-12-14,214.1999969,68.357285
2020-12-15,214.1300049,68.357285
2020-12-16,219.2799988,68.357285
2020-12-17,219.4199982,68.357285
2020-12-18,218.5899963,68.357285
2020-12-21,222.5899963,68.357285
2020-12-22,223.9400024,68.357285
2020-12-23,221.0200043,68.357285
2020-12-24,222.75,68.357285
2020-12-28,224.9600067,68.357285
2020-12-29,224.1499939,68.357285
2020-12-30,221.6799927,68.357285
2020-12-31,222.4199982,68.357285
2021-01-04,217.6900024,68.357285
2021-01-05,217.8999939,68.357285
2021-01-06,212.25,68.357285
2021-01-07,218.2899933,68.357285
2021-01-08,219.6199951,68.357285
2021-01-11,217.4900055,68.357285
2021-01-12,214.9299927,68.357285
2021-01-13,216.3399963,68.357285
2021-01-14,213.0200043,68.357285
2021-01-15,212.6499939,68.357285
2021-01-19,216.4400024,68.357285
2021-01-20,224.3399963,68.357285
2021-01-21,224.9700012,68.357285
2021-01-22,225.9499969,68.357285
2021-01-25,229.5299988,68.357285
2021-01-26,232.3300018,68.357285
2021-01-27,232.8999939,68.357285
2021-01-28,238.9299927,68.357285
2021-01-29,231.9600067,68.357285
2021-02-01,239.6499939,68.357285
2021-02-02,239.5099945,68.357285
2021-02-03,243.0,68.357285
2021-02-04,242.0099945,68.357285
2021-02-05,242.1999969,68.357285
2021-02-08,242.4700012,68.357285
2021-02-09,243.7700043,68.357285
2021-02-10,242.8200073,68.357285
2021-02-11,244.4900055,68.357285
2021-02-12,244.9900055,68.357285
2021-02-16,243.6999969,68.357285
2021-02-17,244.1999969,68.357285
2021-02-18,243.7899933,68.357285
2021-02-19,240.9700012,68.357285
2021-02-22,234.5099945,68.357285
2021-02-23,233.2700043,68.357285
2021-02-24,234.5500031,68.357285
2021-02-25,228.9900055,68.357285
2021-02-26,232.3800049,68.357285
2021-03-01,236.9400024,68.357285
2021-03-02,233.8699951,68.357285
2021-03-03,227.5599976,68.357285
2021-03-04,226.7299957,68.357285
2021-03-05,231.6000061,68.357285
2021-03-08,227.3899994,68.357285
2021-03-09,233.7799988,68.357285
2021-03-10,232.4199982,68.357285
2021-03-11,237.1300049,68.357285
2021-03-12,235.75,68.357285
2021-03-15,234.8099976,68.357285
2021-03-16,237.7100067,68.357285
2021-03-17,237.0399933,68.357285
2021-03-18,230.7200012,68.357285
2021-03-19,230.3500061,68.357285
2021-03-22,235.9900055,68.357285
2021-03-23,237.5800018,68.357285
2021-03-24,235.4600067,68.357285
2021-03-25,232.3399963,68.357285
2021-03-26,236.4799957,68.357285
2021-03-29,235.2400055,68.357285
2021-03-30,231.8500061,68.357285
2021-03-31,235.7700043,68.357285
2021-04-01,242.3500061,68.357285
2021-04-05,249.0700073,68.357285
2021-04-06,247.8600006,68.357285
2021-04-07,249.8999939,68.357285
2021-04-08,253.25,68.357285
2021-04-09,255.8500061,68.357285
2021-04-12,255.9100037,68.357285
2021-04-13,258.4899902,68.357285
2021-04-14,255.5899963,68.357285
2021-04-15,259.5,68.357285
2021-04-16,260.7399902,68.357285
2021-04-19,258.7399902,68.357285
2021-04-20,258.2600098,68.357285
2021-04-21,260.5799866,68.357285
2021-04-22,257.1700134,68.357285
2021-04-23,261.1499939,68.357285
2021-04-26,261.5499878,68.357285
2021-04-27,261.9700012,68.357285
2021-04-28,254.5599976,68.357285
2021-04-29,252.5099945,68.357285
2021-04-30,252.1799927,68.357285
2021-05-03,251.8600006,68.357285
2021-05-04,247.7899933,68.357285
2021-05-05,246.4700012,68.357285
2021-05-06,249.7299957,68.357285
2021-05-07,252.4600067,68.357285
2021-05-10,247.1799927,68.357285
2021-05-11,246.2299957,68.357285
2021-05-12,239.0,68.357285
2021-05-13,243.0299988,68.357285
2021-05-14,248.1499939,68.357285
2021-05-17,245.1799927,68.357285
2021-05-18,243.0800018,68.357285
2021-05-19,243.1199951,68.357285
2021-05-20,246.4799957,68.357285
2021-05-21,245.1699982,68.357285
2021-05-24,250.7799988,68.357285
2021-05-25,251.7200012,68.357285
2021-05-26,251.4900055,68.357285
2021-05-27,249.3099976,68.357285
2021-05-28,249.6799927,68.357285
2021-06-01,247.3999939,68.357285
2021-06-02,247.3000031,68.357285
2021-06-03,245.7100067,68.357285
2021-06-04,250.7899933,68.357285
2021-06-07,253.8099976,68.357285
2021-06-08,252.5700073,68.357285
2021-06-09,253.5899963,68.357285
2021-06-10,257.2399902,68.357285
2021-06-11,257.8900146,68.357285
2021-06-14,259.8900146,68.357285
2021-06-15,258.3599854,68.357285
2021-06-16,257.3800049,68.357285
2021-06-17,260.8999939,68.357285
2021-06-18,259.4299927,68.357285
2021-06-21,262.6300049,68.357285
2021-06-22,265.5100098,68.357285
2021-06-23,265.269989,68.357285
2021-06-24,266.6900024,68.357285
2021-06-25,265.019989,68.357285
2021-06-28,268.7200012,68.357285
2021-06-29,271.3999939,68.357285
2021-06-30,270.8999939,68.357285
2021-07-01,271.6000061,68.357285
2021-07-02,277.6499939,68.357285
2021-07-06,277.6600037,68.357285
2021-07-07,279.9299927,68.357285
2021-07-08,277.4200134,68.357285
2021-07-09,277.9400024,68.357285
2021-07-12,277.3200073,68.357285
2021-07-13,280.980011,68.357285
2021-07-14,282.5100098,68.357285
2021-07-15,281.0299988,68.357285
2021-07-16,280.75,68.357285
2021-07-19,277.0100098,68.357285
2021-07-20,279.3200073,68.357285
2021-07-21,281.3999939,68.357285
2021-07-22,286.1400146,68.357285
2021-07-23,289.6700134,68.357285
2021-07-26,289.0499878,68.357285
2021-07-27,286.5400085,68.357285
2021-07-28,286.2200012,68.357285
2021-07-29,286.5,68.357285
2021-07-30,284.9100037,68.357285
2021-08-02,284.8200073,68.357285
2021-08-03,287.1199951,68.357285
2021-08-04,286.5100098,68.357285
2021-08-05,289.519989,68.357285
2021-08-06,289.4599915,68.357285
2021-08-09,288.3299866,68.357285
2021-08-10,286.4400024,68.357285
2021-08-11,286.9500122,68.357285
2021-08-12,289.8099976,68.357285
2021-08-13,292.8500061,68.357285
2021-08-16,294.6000061,68.357285
2021-08-17,293.0799866,68.357285
2021-08-18,290.730011,68.357285
2021-08-19,296.769989,68.357285
2021-08-20,304.3599854,68.357285
2021-08-23,304.6499939,68.357285
2021-08-24,302.6199951,68.357285
2021-08-25,302.0100098,68.357285
2021-08-26,299.0899963,68.357285
2021-08-27,299.7200012,68.357285
2021-08-30,303.5899963,68.357285
2021-08-31,301.8800049,68.357285
2021-09-01,301.8299866,68.357285
2021-09-02,301.1499939,68.357285
2021-09-03,301.1400146,68.357285
2021-09-07,300.1799927,68.357285
2021-09-08,300.2099915,68.357285
2021-09-09,297.25,68.357285
2021-09-10,295.7099915,68.357285
2021-09-13,296.9899902,68.357285
2021-09-14,299.7900085,68.357285
2021-09-15,304.8200073,68.357285
2021-09-16,305.2200012,68.357285
2021-09-17,299.8699951,68.357285
2021-09-20,294.2999878,68.357285
2021-09-21,294.7999878,68.357285
2021-09-22,298.5799866,68.357285
2021-09-23,299.5599976,68.357285
2021-09-24,299.3500061,68.357285
2021-09-27,294.1700134,68.357285
2021-09-28,283.519989,68.357285
2021-09-29,284.0,68.357285
2021-09-30,281.9200134,68.357285
2021-10-01,289.1000061,68.357285
2021-10-04,283.1099854,68.357285
2021-10-05,288.7600098,68.357285
2021-10-06,293.1099854,68.357285
2021-10-07,294.8500061,68.357285
2021-10-08,294.8500061,68.357285
2021-10-11,294.230011,68.357285
2021-10-12,292.8800049,68.357285
2021-10-13,296.3099976,68.357285
2021-10-14,302.75,68.357285
2021-10-15,304.2099915,68.357285
2021-10-18,307.2900085,68.357285
2021-10-19,308.230011,68.357285
2021-10-20,307.4100037,68.357285
2021-10-21,310.7600098,68.357285
2021-10-22,309.1600037,68.357285
2021-10-25,308.1300049,68.357285
2021-10-26,310.1099854,68.357285
2021-10-27,323.1700134,68.357285
2021-10-28,324.3500061,68.357285
2021-10-29,331.6199951,68.357285
2021-11-01,329.3699951,68.357285
2021-11-02,333.1300049,68.357285
2021-11-03,334.0,68.357285
2021-11-04,336.4400024,68.357285
2021-11-05,336.0599976,68.357285
2021-11-08,336.9899902,68.357285
2021-11-09,335.9500122,68.357285
2021-11-10,330.7999878,68.357285
2021-11-11,332.4299927,68.357285
2021-11-12,336.7200012,68.357285
2021-11-15,336.0700073,68.357285
2021-11-16,339.5100098,68.357285
2021-11-17,339.1199951,68.357285
2021-11-18,341.269989,68.357285
2021-11-19,343.1099854,68.357285
2021-11-22,339.8299866,68.357285
2021-11-23,337.6799927,68.357285
2021-11-24,337.9100037,68.357285
2021-11-26,329.6799927,68.357285
2021-11-29,336.6300049,68.357285
2021-11-30,330.5899963,68.357285
2021-12-01,330.0799866,68.357285
2021-12-02,329.4899902,68.357285
2021-12-03,323.0100098,68.357285
2021-12-06,326.1900024,68.357285
2021-12-07,334.9200134,68.357285
2021-12-08,334.9700012,68.357285
2021-12-09,333.1000061,68.357285
2021-12-10,342.5400085,68.357285
2021-12-13,339.3999939,68.357285
2021-12-14,328.3399963,68.357285
2021-12-15,334.6499939,68.357285
2021-12-16,324.8999939,68.357285
2021-12-17,323.7999878,68.357285
2021-12-20,319.9100037,68.357285
2021-12-21,327.2900085,68.357285
2021-12-22,333.2000122,68.357285
2021-12-23,334.6900024,68.357285
2021-12-27,342.4500122,68.357285
2021-12-28,341.25,68.357285
2021-12-29,341.9500122,68.357285
2021-12-30,339.3200073,68.357285
2021-12-31,336.3200073,68.357285
2022-01-03,334.75,68.357285
2022-01-04,329.0100098,68.357285
2022-01-05,316.3800049,68.357285
2022-01-06,313.8800049,68.357285
2022-01-07,314.0400085,68.357285
2022-01-10,314.269989,68.357285
2022-01-11,314.980011,68.357285
2022-01-12,318.269989,68.357285
2022-01-13,304.7999878,68.357285
2022-01-14,310.2000122,68.357285
2022-01-18,302.6499939,68.357285
2022-01-19,303.3299866,68.357285
2022-01-20,301.6000061,68.357285
2022-01-21,296.0299988,68.357285
2022-01-24,296.3699951,68.357285
2022-01-25,288.4899902,68.357285
2022-01-26,296.7099915,68.357285
2022-01-27,299.8399963,68.357285
2022-01-28,308.2600098,68.357285
2022-01-31,310.980011,68.357285
2022-02-01,308.7600098,68.357285
2022-02-02,313.4599915,68.357285
2022-02-03,301.25,68.357285
2022-02-04,305.9400024,68.357285
2022-02-07,300.9500122,68.357285
2022-02-08,304.5599976,68.357285
2022-02-09,311.2099915,68.357285
2022-02-10,302.3800049,68.357285
2022-02-11,295.0400085,68.357285
2022-02-14,295.0,68.357285
2022-02-15,300.4700012,68.357285
2022-02-16,299.5,68.357285
2022-02-17,290.730011,68.357285
2022-02-18,287.9299927,68.357285
2022-02-22,287.7200012,68.357285
2022-02-23,280.269989,68.357285
2022-02-25,297.3099976,68.357285
2022-02-28,298.7900085,68.357285
2022-03-01,294.9500122,68.357285
2022-03-02,300.1900024,68.357285
2022-03-03,295.9200134,68.357285
2022-03-04,289.8599854,68.357285
2022-03-07,278.9100037,68.357285
2022-03-08,275.8500061,68.357285
2022-03-09,288.5,68.357285
2022-03-10,285.5899963,68.357285
2022-03-11,280.0700073,68.357285
2022-03-14,276.4400024,68.357285
2022-03-15,287.1499939,68.357285
2022-03-16,294.3900146,68.357285
2022-03-17,295.2200012,68.357285
2022-03-18,300.4299927,68.357285
2022-03-21,299.1600037,68.357285
2022-03-22,304.0599976,68.357285
2022-03-23,299.4899902,68.357285
2022-03-24,304.1000061,68.357285
2022-03-25,303.6799927,68.357285
2022-03-28,310.7000122,68.357285
2022-03-29,315.4100037,68.357285
2022-03-30,313.8599854,68.357285
2022-03-31,308.3099976,68.357285
2022-04-01,309.4200134,68.357285
2022-04-04,314.9700012,68.357285
2022-04-05,310.8800049,68.357285
2022-04-06,299.5,68.357285
2022-04-07,301.3699951,68.357285
2022-04-08,296.9700012,68.357285
2022-04-11,285.2600098,68.357285
2022-04-12,282.0599976,68.357285
2022-04-13,287.6199951,68.357285
2022-04-14,279.8299866,68.357285
2022-04-18,280.519989,68.357285
2022-04-19,285.2999878,68.357285
2022-04-20,286.3599854,68.357285
2022-04-21,280.8099976,68.357285
2022-04-22,274.0299988,68.357285
2022-04-25,280.7200012,68.357285
2022-04-26,270.2200012,68.357285
2022-04-27,283.2200012,68.357285
2022-04-28,289.6300049,68.357285
2022-04-29,277.519989,68.357285
2022-05-02,284.4700012,68.357285
2022-05-03,281.7799988,68.357285
2022-05-04,289.980011,68.357285
2022-05-05,277.3500061,68.357285
2022-05-06,274.730011,68.357285
2022-05-09,264.5799866,68.357285
2022-05-10,269.5,68.357285
2022-05-11,260.5499878,68.357285
2022-05-12,255.3500061,68.357285
2022-05-13,261.1199951,68.357285
2022-05-16,261.5,68.357285
2022-05-17,266.8200073,68.357285
2022-05-18,254.0800018,68.357285
2022-05-19,253.1399994,68.357285
2022-05-20,252.5599976,68.357285
2022-05-23,260.6499939,68.357285
2022-05-24,259.6199951,68.357285
2022-05-25,262.519989,68.357285
2022-05-26,265.8999939,68.357285
2022-05-27,273.2399902,68.357285
2022-05-31,271.8699951,68.357285
2022-06-01,272.4200134,68.357285
2022-06-02,274.5799866,68.357285
2022-06-03,270.019989,68.357285
2022-06-06,268.75,68.357285
2022-06-07,272.5,68.357285
2022-06-08,270.4100037,68.357285
2022-06-09,264.7900085,68.357285
2022-06-10,252.9900055,68.357285
2022-06-13,242.2599945,68.357285
2022-06-14,244.4900055,68.357285
2022-06-15,251.7599945,68.357285
2022-06-16,244.9700012,68.357285
2022-06-17,247.6499939,68.357285
2022-06-21,253.7400055,68.357285
2022-06-22,253.1300049,68.357285
2022-06-23,258.8599854,68.357285
2022-06-24,267.7000122,68.357285
2022-06-27,264.8900146,68.357285
2022-06-28,256.480011,68.357285
2022-06-29,260.2600098,68.357285
2022-06-30,256.8299866,68.357285
2022-07-01,259.5799866,68.357285
2022-07-05,262.8500061,68.357285
2022-07-06,266.2099915,68.357285
2022-07-07,268.3999939,68.357285
2022-07-08,267.6600037,68.357285
2022-07-11,264.5100098,68.357285
2022-07-12,253.6699982,68.357285
2022-07-13,252.7200012,68.357285
2022-07-14,254.0800018,68.357285
2022-07-15,256.7200012,68.357285
2022-07-18,254.25,68.357285
2022-07-19,259.5299988,68.357285
2022-07-20,262.269989,68.357285
2022-07-21,264.8399963,68.357285
2022-07-22,260.3599854,68.357285
2022-07-25,258.8299866,68.357285
2022-07-26,251.8999939,68.357285
2022-07-28,276.4100037,68.357285
2022-07-29,280.7399902,68.357285
2022-08-01,278.0100098,68.357285
2022-08-02,274.8200073,68.357285
2022-08-03,282.4700012,68.357285
2022-08-04,283.6499939,68.357285
2022-08-05,282.9100037,68.357285
2022-08-08,280.3200073,68.357285
2022-08-09,282.2999878,68.357285
2022-08-10,289.1600037,68.357285
2022-08-11,287.019989,68.357285
2022-08-12,291.9100037,68.357285
2022-08-15,293.4700012,68.357285
2022-08-16,292.7099915,68.357285
2022-08-17,291.3200073,68.357285
2022-08-18,290.1700134,68.357285
2022-08-19,286.1499939,68.357285
2022-08-22,277.75,68.357285
2022-08-23,276.4400024,68.357285
2022-08-24,275.7900085,68.357285
2022-08-25,278.8500061,68.357285
2022-08-26,268.0899963,68.357285
2022-08-29,265.230011,68.357285
2022-08-30,262.9700012,68.357285
2022-08-31,261.4700012,68.357285
2022-09-01,260.3999939,68.357285
2022-09-02,256.0599976,68.357285
2022-09-06,253.25,68.357285
2022-09-07,258.0899963,68.357285
2022-09-08,258.519989,68.357285
2022-09-09,264.4599915,68.357285
2022-09-12,266.6499939,68.357285
2022-09-14,252.2200012,68.357285
2022-09-15,245.3800049,68.357285
2022-09-16,244.7400055,68.357285
2022-09-19,244.5200043,68.357285
2022-09-20,242.4499969,68.357285
2022-09-21,238.9499969,68.357285
2022-09-22,240.9799957,68.357285
2022-09-23,237.9199982,68.357285
2022-09-26,237.4499969,68.357285
2022-09-27,236.4100037,68.357285
2022-09-28,241.0700073,68.357285
2022-09-29,237.5,68.357285
2022-09-30,232.8999939,68.357285
2022-10-03,240.7400055,68.357285
2022-10-04,248.8800049,68.357285
2022-10-05,249.1999969,68.357285
2022-10-06,246.7899933,68.357285
2022-10-10,229.25,68.357285
2022-10-11,225.4100037,68.357285
2022-10-12,225.75,68.357285
2022-10-13,234.2400055,68.357285
2022-10-14,228.5599976,68.357285
2022-10-17,237.5299988,68.357285
2022-10-18,238.5,68.357285
2022-10-19,236.4799957,68.357285
2022-10-20,236.1499939,68.357285
2022-10-21,242.1199951,68.357285
2022-10-24,247.25,68.357285
2022-10-25,250.6600037,68.357285
2022-10-27,226.75,68.357285
2022-10-28,235.8699951,68.357285
2022-10-31,232.1300049,68.357285
2022-11-01,228.1699982,68.357285
2022-11-02,220.1000061,68.357285
2022-11-03,214.25,68.357285
2022-11-04,221.3899994,68.357285
2022-11-07,227.8699951,68.357285
2022-11-08,228.8699951,68.357285
2022-11-09,224.5099945,68.357285
2022-11-11,247.1100006,68.357285
2022-11-14,241.5500031,68.357285
2022-11-15,241.9700012,68.357285
2022-11-16,241.7299957,68.357285
2022-11-17,241.6799927,68.357285
2022-11-18,241.2200012,68.357285
2022-11-21,242.0500031,68.357285
2022-11-22,245.0299988,68.357285
2022-11-23,247.5800018,68.357285
2022-11-25,247.4900055,68.357285
2022-11-28,241.7599945,68.357285
2022-11-29,240.3300018,68.357285
2022-12-01,254.6900024,68.357285
2022-12-02,255.0200043,68.357285
2022-12-05,250.1999969,68.357285
2022-12-06,245.1199951,68.357285
2022-12-07,244.3699951,68.357285
2022-12-08,247.3999939,68.357285
2022-12-09,245.4199982,68.357285
2022-12-12,252.5099945,68.357285
2022-12-13,256.9200134,68.357285
2022-12-14,257.2200012,68.357285
2022-12-15,249.0099945,68.357285
2022-12-16,244.6900024,68.357285
2022-12-19,240.4499969,68.357285
2022-12-20,241.8000031,68.357285
2022-12-21,244.4299927,68.357285
2022-12-22,238.1900024,68.357285
2022-12-23,238.7299957,68.357285
2022-12-27,236.9600067,68.357285
2022-12-28,234.5299988,68.357285
2022-12-29,241.0099945,68.357285
2022-12-30,239.8200073,68.357285
2023-01-03,239.5800018,68.357285
2023-01-04,229.1000061,68.357285
2023-01-05,222.3099976,68.357285
2023-01-06,224.9299927,68.357285
2023-01-09,227.1199951,68.357285
2023-01-10,228.8500061,68.357285
2023-01-11,235.7700043,68.357285
2023-01-12,238.5099945,68.357285
2023-01-13,239.2299957,68.357285
2023-01-17,240.3500061,68.357285
2023-01-18,235.8099976,68.357285
2023-01-19,231.9299927,68.357285
2023-01-20,240.2200012,68.357285
2023-01-23,242.5800018,68.357285
2023-01-24,242.0399933,68.357285
2023-01-25,240.6100006,68.357285
2023-01-26,248.0,68.357285
2023-01-27,248.1600037,68.357285
2023-01-30,242.7100067,68.357285
2023-01-31,247.8099976,68.357285
2023-02-01,252.75,68.357285
2023-02-02,264.6000061,68.357285
2023-02-03,258.3500061,68.357285
2023-02-06,256.769989,68.357285
2023-02-07,267.5599976,68.357285
2023-02-08,266.730011,68.357285
2023-02-09,263.6199951,68.357285
2023-02-10,263.1000061,68.357285
2023-02-13,271.3200073,68.357285
2023-02-14,272.1700134,68.357285
2023-02-15,269.3200073,68.357285
2023-02-16,262.1499939,68.357285
2023-02-17,258.0599976,68.357285
2023-02-21,252.6699982,68.357285
2023-02-22,251.5099945,68.357285
2023-02-23,254.7700043,68.357285
2023-02-24,249.2200012,68.357285
2023-02-27,250.1600037,68.357285
2023-02-28,249.4199982,68.357285
2023-03-01,246.2700043,68.357285
2023-03-02,251.1100006,68.357285
2023-03-03,255.2899933,68.357285
2023-03-06,256.8699951,68.357285
2023-03-07,254.1499939,68.357285
2023-03-08,253.6999969,68.357285
2023-03-09,252.3200073,68.357285
2023-03-10,248.5899963,68.357285
2023-03-13,253.9199982,68.357285
2023-03-14,260.7900085,68.357285
2023-03-15,265.4400024,68.357285
2023-03-16,276.2000122,68.357285
2023-03-17,279.4299927,68.357285
2023-03-20,272.230011,68.357285
2023-03-21,273.7799988,68.357285
2023-03-22,272.2900085,68.357285
2023-03-23,277.6600037,68.357285
2023-03-24,280.5700073,68.357285
2023-03-27,276.3800049,68.357285
2023-03-28,275.230011,68.357285
2023-03-29,280.5100098,68.357285
2023-03-30,284.0499878,68.357285
2023-03-31,288.2999878,68.357285
2023-04-03,287.230011,68.357285
2023-04-04,287.1799927,68.357285
2023-04-05,284.3399963,68.357285
2023-04-06,291.6000061,68.357285
2023-04-10,289.3900146,68.357285
2023-04-11,282.8299866,68.357285
2023-04-12,283.4899902,68.357285
2023-04-13,289.8399963,68.357285
2023-04-14,286.1400146,68.357285
2023-04-17,288.7999878,68.357285
2023-04-18,288.3699951,68.357285
2023-04-19,288.4500122,68.357285
2023-04-20,286.1099854,68.357285
2023-04-21,285.7600098,68.357285
2023-04-24,281.769989,68.357285
2023-04-25,275.4200134,68.357285
2023-04-27,304.8299866,68.357285
2023-04-28,307.2600098,68.357285
2023-05-01,305.5599976,68.357285
2023-05-02,305.4100037,68.357285
2023-05-03,304.3999939,68.357285
2023-05-04,305.4100037,68.357285
2023-05-05,310.6499939,68.357285
2023-05-08,308.6499939,68.357285
2023-05-09,307.0,68.357285
2023-05-10,312.3099976,68.357285
2023-05-11,310.1099854,68.357285
2023-05-12,308.9700012,68.357285
2023-05-15,309.4599915,68.357285
2023-05-16,311.7399902,68.357285
2023-05-17,314.0,68.357285
2023-05-18,318.519989,68.357285
2023-05-19,318.3399963,68.357285
2023-05-22,321.1799927,68.357285
2023-05-23,315.2600098,68.357285
2023-05-24,313.8500061,68.357285
2023-05-25,325.9200134,68.357285
2023-05-26,332.8900146,68.357285
2023-05-30,331.2099915,68.357285
2023-05-31,328.3900146,68.357285
2023-06-01,332.5799866,68.357285
2023-06-02,335.3999939,68.357285
2023-06-05,335.9400024,68.357285
2023-06-06,333.6799927,68.357285
2023-06-07,323.3800049,68.357285
2023-06-08,325.2600098,68.357285
2023-06-09,326.7900085,68.357285
2023-06-12,331.8500061,68.357285
2023-06-13,334.2900085,68.357285
2023-06-14,337.3399963,68.357285
2023-06-15,348.1000061,68.357285
2023-06-16,342.3299866,68.357285
2023-06-20,338.0499878,68.357285
2023-06-21,333.5599976,68.357285
2023-06-22,339.7099915,68.357285
2023-06-23,335.019989,68.357285
2023-06-26,328.6000061,68.357285
2023-06-27,334.5700073,68.357285
2023-06-28,335.8500061,68.357285
2023-06-29,335.0499878,68.357285
2023-06-30,340.5400085,68.357285
2023-07-03,337.9899902,68.357285
2023-07-05,338.1499939,68.357285
2023-07-06,341.269989,68.357285
2023-07-07,337.2200012,68.357285
2023-07-10,331.8299866,68.357285
2023-07-11,332.4700012,68.357285
2023-07-12,337.2000122,68.357285
2023-07-13,342.6600037,68.357285
2023-07-14,345.2399902,68.357285
2023-07-17,345.730011,68.357285
2023-07-18,359.4899902,68.357285
2023-07-19,355.0799866,68.357285
2023-07-20,346.8699951,68.357285
2023-07-21,343.769989,68.357285
2023-07-24,345.1099854,68.357285
2023-07-25,350.980011,68.357285
2023-07-26,337.769989,68.357285
2023-07-27,330.7200012,68.357285
2023-07-28,338.3699951,68.357285
2023-07-31,335.9200134,68.357285
2023-08-01,336.3399963,68.357285
2023-08-02,327.5,68.357285
2023-08-03,326.6600037,68.357285
2023-08-04,327.7799988,68.357285
2023-08-07,330.1099854,68.357285
2023-08-08,326.0499878,68.357285
2023-08-09,322.230011,68.357285
2023-08-10,322.9299927,68.357285
2023-08-11,321.0100098,68.357285
2023-08-14,324.0400085,68.357285
2023-08-15,321.8599854,68.357285
2023-08-16,320.3999939,68.357285
2023-08-17,316.8800049,68.357285
2023-08-18,316.480011,68.357285
2023-08-21,321.8800049,68.357285
2023-08-22,322.4599915,68.357285
2023-08-23,327.0,68.357285
2023-08-24,319.9700012,68.357285
2023-08-25,322.980011,68.357285
2023-08-28,323.7000122,68.357285
2023-08-29,328.4100037,68.357285
2023-08-30,328.7900085,68.357285
2023-08-31,327.7600098,68.357285
2023-09-01,328.6600037,68.357285
2023-09-05,333.5499878,68.357285
2023-09-06,332.8800049,68.357285
2023-09-07,329.9100037,68.357285
2023-09-08,334.269989,68.357285
2023-09-11,337.9400024,68.357285
2023-09-12,331.769989,68.357285
2023-09-13,336.0599976,68.357285
2023-09-14,338.7000122,68.357285
2023-09-15,330.2200012,68.357285
2023-09-18,329.0599976,68.357285
2023-09-19,328.6499939,68.357285
2023-09-20,320.769989,68.357285
2023-09-21,319.5299988,68.357285
2023-09-22,317.0100098,68.357285
2023-09-25,317.5400085,68.357285
2023-09-26,312.1400146,68.357285
